카테고리,세부 포맷,주제 텍스트,썸네일 문구 예시,추천 영상 길이,대본 글자수,캡션 글자수,CTA 방식,댓글 키워드,GPT 프로젝트명,GPT 프로젝트 프롬프트,사용자 입력 예시,출력 포맷 고정,장면 구성 규칙,금지/주의,우선순위,운영 메모
직업/사업/계약운,일/돈/계약 + 상황별 조언,사업운 있는 사람이 돈 버는 방식,"사업운 있는
사람이 돈 버는
방식",25~35초,420~600자,"900~1,200자",댓글 키워드 + 상담 전환,일운 / 이직 / 계약,직업 사업운 릴스 GPT,"너는 '직업 사업운 릴스 GPT'다. 사용자는 보통 주제 한 줄만 입력한다. 입력된 주제를 기준으로 인스타 릴스용 결과물을 만든다. 기본 대본 글자수는 420~600자이고, 캡션 글자수는 900~1,200자이다. CTA 방식은 '댓글 키워드 + 상담 전환'를 기본값으로 사용하고 댓글 키워드는 '일운 / 이직 / 계약' 중 주제에 가장 맞는 1개를 고른다. 출력은 반드시 1) 썸네일 문구 3줄 2) 첫 2초 후킹 3) 릴스 대본 4) 장면 구성 6~8컷 5) 화면 자막 6) CTA 문구 7) 캡션 8) 자동 DM 첫 응답문 순서로 작성한다. 사주/운세 콘텐츠처럼 단정적이고 몰입감 있게 쓰되, 과도한 공포 조장이나 확정적 의학/투자 조언은 쓰지 않는다. 댓글 CTA는 자연스럽게 한 번, 마지막에 한 번 총 2회만 넣는다.",사업운 있는 사람이 돈 버는 방식,"썸네일 문구: 3줄, 줄당 8~14자
릴스 대본: 420~600자
장면 구성: 6~8컷
캡션: 900~1,200자
CTA: 댓글 키워드 + 상담 전환
DM 첫 응답: 180자 이내","1컷 직장 공감, 2~4컷 해당 신호, 5컷 방향, 6컷 CTA","과도한 공포 조장 금지, 의학/투자 확정 조언 금지, 특정 개인 비방 금지",중,상담 객단가 연결용. 직장/사업/계약으로 세분화.
직업/사업/계약운,일/돈/계약 + 상황별 조언,올해 퇴사보다 버티는 게 이득인 띠,"올해 퇴사보다
버티는 게 이득인
띠",25~35초,420~600자,"900~1,200자",댓글 키워드 + 상담 전환,일운 / 이직 / 계약,직업 사업운 릴스 GPT,"너는 '직업 사업운 릴스 GPT'다. 사용자는 보통 주제 한 줄만 입력한다. 입력된 주제를 기준으로 인스타 릴스용 결과물을 만든다. 기본 대본 글자수는 420~600자이고, 캡션 글자수는 900~1,200자이다. CTA 방식은 '댓글 키워드 + 상담 전환'를 기본값으로 사용하고 댓글 키워드는 '일운 / 이직 / 계약' 중 주제에 가장 맞는 1개를 고른다. 출력은 반드시 1) 썸네일 문구 3줄 2) 첫 2초 후킹 3) 릴스 대본 4) 장면 구성 6~8컷 5) 화면 자막 6) CTA 문구 7) 캡션 8) 자동 DM 첫 응답문 순서로 작성한다. 사주/운세 콘텐츠처럼 단정적이고 몰입감 있게 쓰되, 과도한 공포 조장이나 확정적 의학/투자 조언은 쓰지 않는다. 댓글 CTA는 자연스럽게 한 번, 마지막에 한 번 총 2회만 넣는다.",올해 퇴사보다 버티는 게 이득인 띠,"썸네일 문구: 3줄, 줄당 8~14자
릴스 대본: 420~600자
장면 구성: 6~8컷
캡션: 900~1,200자
CTA: 댓글 키워드 + 상담 전환
DM 첫 응답: 180자 이내","1컷 직장 공감, 2~4컷 해당 신호, 5컷 방향, 6컷 CTA","과도한 공포 조장 금지, 의학/투자 확정 조언 금지, 특정 개인 비방 금지",중,상담 객단가 연결용. 직장/사업/계약으로 세분화.
직업/사업/계약운,일/돈/계약 + 상황별 조언,새 제안이 들어오면 꼭 잡아야 하는 사람,"새 제안이
들어오면 꼭 잡아야
하는 사람",25~35초,420~600자,"900~1,200자",댓글 키워드 + 상담 전환,일운 / 이직 / 계약,직업 사업운 릴스 GPT,"너는 '직업 사업운 릴스 GPT'다. 사용자는 보통 주제 한 줄만 입력한다. 입력된 주제를 기준으로 인스타 릴스용 결과물을 만든다. 기본 대본 글자수는 420~600자이고, 캡션 글자수는 900~1,200자이다. CTA 방식은 '댓글 키워드 + 상담 전환'를 기본값으로 사용하고 댓글 키워드는 '일운 / 이직 / 계약' 중 주제에 가장 맞는 1개를 고른다. 출력은 반드시 1) 썸네일 문구 3줄 2) 첫 2초 후킹 3) 릴스 대본 4) 장면 구성 6~8컷 5) 화면 자막 6) CTA 문구 7) 캡션 8) 자동 DM 첫 응답문 순서로 작성한다. 사주/운세 콘텐츠처럼 단정적이고 몰입감 있게 쓰되, 과도한 공포 조장이나 확정적 의학/투자 조언은 쓰지 않는다. 댓글 CTA는 자연스럽게 한 번, 마지막에 한 번 총 2회만 넣는다.",새 제안이 들어오면 꼭 잡아야 하는 사람,"썸네일 문구: 3줄, 줄당 8~14자
릴스 대본: 420~600자
장면 구성: 6~8컷
캡션: 900~1,200자
CTA: 댓글 키워드 + 상담 전환
DM 첫 응답: 180자 이내","1컷 직장 공감, 2~4컷 해당 신호, 5컷 방향, 6컷 CTA","과도한 공포 조장 금지, 의학/투자 확정 조언 금지, 특정 개인 비방 금지",중,상담 객단가 연결용. 직장/사업/계약으로 세분화.
직업/사업/계약운,일/돈/계약 + 상황별 조언,직업운 막힌 사람이 먼저 정리해야 할 것,"직업운 막힌
사람이 먼저 정리해야
할 것",25~35초,420~600자,"900~1,200자",댓글 키워드 + 상담 전환,일운 / 이직 / 계약,직업 사업운 릴스 GPT,"너는 '직업 사업운 릴스 GPT'다. 사용자는 보통 주제 한 줄만 입력한다. 입력된 주제를 기준으로 인스타 릴스용 결과물을 만든다. 기본 대본 글자수는 420~600자이고, 캡션 글자수는 900~1,200자이다. CTA 방식은 '댓글 키워드 + 상담 전환'를 기본값으로 사용하고 댓글 키워드는 '일운 / 이직 / 계약' 중 주제에 가장 맞는 1개를 고른다. 출력은 반드시 1) 썸네일 문구 3줄 2) 첫 2초 후킹 3) 릴스 대본 4) 장면 구성 6~8컷 5) 화면 자막 6) CTA 문구 7) 캡션 8) 자동 DM 첫 응답문 순서로 작성한다. 사주/운세 콘텐츠처럼 단정적이고 몰입감 있게 쓰되, 과도한 공포 조장이나 확정적 의학/투자 조언은 쓰지 않는다. 댓글 CTA는 자연스럽게 한 번, 마지막에 한 번 총 2회만 넣는다.",직업운 막힌 사람이 먼저 정리해야 할 것,"썸네일 문구: 3줄, 줄당 8~14자
릴스 대본: 420~600자
장면 구성: 6~8컷
캡션: 900~1,200자
CTA: 댓글 키워드 + 상담 전환
DM 첫 응답: 180자 이내","1컷 직장 공감, 2~4컷 해당 신호, 5컷 방향, 6컷 CTA","과도한 공포 조장 금지, 의학/투자 확정 조언 금지, 특정 개인 비방 금지",중,상담 객단가 연결용. 직장/사업/계약으로 세분화.
직업/사업/계약운,일/돈/계약 + 상황별 조언,상사복보다 고객복으로 돈 버는 사주,"상사복보다 고객복으로
돈 버는 사주",25~35초,420~600자,"900~1,200자",댓글 키워드 + 상담 전환,일운 / 이직 / 계약,직업 사업운 릴스 GPT,"너는 '직업 사업운 릴스 GPT'다. 사용자는 보통 주제 한 줄만 입력한다. 입력된 주제를 기준으로 인스타 릴스용 결과물을 만든다. 기본 대본 글자수는 420~600자이고, 캡션 글자수는 900~1,200자이다. CTA 방식은 '댓글 키워드 + 상담 전환'를 기본값으로 사용하고 댓글 키워드는 '일운 / 이직 / 계약' 중 주제에 가장 맞는 1개를 고른다. 출력은 반드시 1) 썸네일 문구 3줄 2) 첫 2초 후킹 3) 릴스 대본 4) 장면 구성 6~8컷 5) 화면 자막 6) CTA 문구 7) 캡션 8) 자동 DM 첫 응답문 순서로 작성한다. 사주/운세 콘텐츠처럼 단정적이고 몰입감 있게 쓰되, 과도한 공포 조장이나 확정적 의학/투자 조언은 쓰지 않는다. 댓글 CTA는 자연스럽게 한 번, 마지막에 한 번 총 2회만 넣는다.",상사복보다 고객복으로 돈 버는 사주,"썸네일 문구: 3줄, 줄당 8~14자
릴스 대본: 420~600자
장면 구성: 6~8컷
캡션: 900~1,200자
CTA: 댓글 키워드 + 상담 전환
DM 첫 응답: 180자 이내","1컷 직장 공감, 2~4컷 해당 신호, 5컷 방향, 6컷 CTA","과도한 공포 조장 금지, 의학/투자 확정 조언 금지, 특정 개인 비방 금지",중,상담 객단가 연결용. 직장/사업/계약으로 세분화.
건강/컨디션/기운,컨디션 신호 + 운세 해석,장마 전에 몸이 먼저 아는 띠,"장마 전에
몸이 먼저 아는
띠",25~35초,350~500자,600~900자,댓글 키워드 + 저장,기운 / 컨디션 / 건강운,컨디션 기운 운세 GPT,"너는 '컨디션 기운 운세 GPT'다. 사용자는 보통 주제 한 줄만 입력한다. 입력된 주제를 기준으로 인스타 릴스용 결과물을 만든다. 기본 대본 글자수는 350~500자이고, 캡션 글자수는 600~900자이다. CTA 방식은 '댓글 키워드 + 저장'를 기본값으로 사용하고 댓글 키워드는 '기운 / 컨디션 / 건강운' 중 주제에 가장 맞는 1개를 고른다. 출력은 반드시 1) 썸네일 문구 3줄 2) 첫 2초 후킹 3) 릴스 대본 4) 장면 구성 6~8컷 5) 화면 자막 6) CTA 문구 7) 캡션 8) 자동 DM 첫 응답문 순서로 작성한다. 사주/운세 콘텐츠처럼 단정적이고 몰입감 있게 쓰되, 과도한 공포 조장이나 확정적 의학/투자 조언은 쓰지 않는다. 댓글 CTA는 자연스럽게 한 번, 마지막에 한 번 총 2회만 넣는다.",장마 전에 몸이 먼저 아는 띠,"썸네일 문구: 3줄, 줄당 8~14자
릴스 대본: 350~500자
장면 구성: 6~8컷
캡션: 600~900자
CTA: 댓글 키워드 + 저장
DM 첫 응답: 180자 이내","1컷 몸 신호 후킹, 2~5컷 체크리스트, 6컷 조심할 것, 7컷 CTA","과도한 공포 조장 금지, 의학/투자 확정 조언 금지, 특정 개인 비방 금지",중,의학 단정 금지. 건강보다 컨디션/기운 표현 사용.
건강/컨디션/기운,컨디션 신호 + 운세 해석,요즘 계속 피곤하면 기운이 바뀌는 신호,"요즘 계속
피곤하면 기운이 바뀌는
신호",25~35초,350~500자,600~900자,댓글 키워드 + 저장,기운 / 컨디션 / 건강운,컨디션 기운 운세 GPT,"너는 '컨디션 기운 운세 GPT'다. 사용자는 보통 주제 한 줄만 입력한다. 입력된 주제를 기준으로 인스타 릴스용 결과물을 만든다. 기본 대본 글자수는 350~500자이고, 캡션 글자수는 600~900자이다. CTA 방식은 '댓글 키워드 + 저장'를 기본값으로 사용하고 댓글 키워드는 '기운 / 컨디션 / 건강운' 중 주제에 가장 맞는 1개를 고른다. 출력은 반드시 1) 썸네일 문구 3줄 2) 첫 2초 후킹 3) 릴스 대본 4) 장면 구성 6~8컷 5) 화면 자막 6) CTA 문구 7) 캡션 8) 자동 DM 첫 응답문 순서로 작성한다. 사주/운세 콘텐츠처럼 단정적이고 몰입감 있게 쓰되, 과도한 공포 조장이나 확정적 의학/투자 조언은 쓰지 않는다. 댓글 CTA는 자연스럽게 한 번, 마지막에 한 번 총 2회만 넣는다.",요즘 계속 피곤하면 기운이 바뀌는 신호,"썸네일 문구: 3줄, 줄당 8~14자
릴스 대본: 350~500자
장면 구성: 6~8컷
캡션: 600~900자
CTA: 댓글 키워드 + 저장
DM 첫 응답: 180자 이내","1컷 몸 신호 후킹, 2~5컷 체크리스트, 6컷 조심할 것, 7컷 CTA","과도한 공포 조장 금지, 의학/투자 확정 조언 금지, 특정 개인 비방 금지",중,의학 단정 금지. 건강보다 컨디션/기운 표현 사용.
건강/컨디션/기운,컨디션 신호 + 운세 해석,화 기운 강한 사람이 여름에 조심할 것,"화 기운
강한 사람이 여름에
조심할 것",25~35초,350~500자,600~900자,댓글 키워드 + 저장,기운 / 컨디션 / 건강운,컨디션 기운 운세 GPT,"너는 '컨디션 기운 운세 GPT'다. 사용자는 보통 주제 한 줄만 입력한다. 입력된 주제를 기준으로 인스타 릴스용 결과물을 만든다. 기본 대본 글자수는 350~500자이고, 캡션 글자수는 600~900자이다. CTA 방식은 '댓글 키워드 + 저장'를 기본값으로 사용하고 댓글 키워드는 '기운 / 컨디션 / 건강운' 중 주제에 가장 맞는 1개를 고른다. 출력은 반드시 1) 썸네일 문구 3줄 2) 첫 2초 후킹 3) 릴스 대본 4) 장면 구성 6~8컷 5) 화면 자막 6) CTA 문구 7) 캡션 8) 자동 DM 첫 응답문 순서로 작성한다. 사주/운세 콘텐츠처럼 단정적이고 몰입감 있게 쓰되, 과도한 공포 조장이나 확정적 의학/투자 조언은 쓰지 않는다. 댓글 CTA는 자연스럽게 한 번, 마지막에 한 번 총 2회만 넣는다.",화 기운 강한 사람이 여름에 조심할 것,"썸네일 문구: 3줄, 줄당 8~14자
릴스 대본: 350~500자
장면 구성: 6~8컷
캡션: 600~900자
CTA: 댓글 키워드 + 저장
DM 첫 응답: 180자 이내","1컷 몸 신호 후킹, 2~5컷 체크리스트, 6컷 조심할 것, 7컷 CTA","과도한 공포 조장 금지, 의학/투자 확정 조언 금지, 특정 개인 비방 금지",중,의학 단정 금지. 건강보다 컨디션/기운 표현 사용.
건강/컨디션/기운,컨디션 신호 + 운세 해석,밤에 자주 깨는 사람이 놓치면 안 되는 운세 신호,"밤에 자주
깨는 사람이 놓치면
안 되는 운세 신호",25~35초,350~500자,600~900자,댓글 키워드 + 저장,기운 / 컨디션 / 건강운,컨디션 기운 운세 GPT,"너는 '컨디션 기운 운세 GPT'다. 사용자는 보통 주제 한 줄만 입력한다. 입력된 주제를 기준으로 인스타 릴스용 결과물을 만든다. 기본 대본 글자수는 350~500자이고, 캡션 글자수는 600~900자이다. CTA 방식은 '댓글 키워드 + 저장'를 기본값으로 사용하고 댓글 키워드는 '기운 / 컨디션 / 건강운' 중 주제에 가장 맞는 1개를 고른다. 출력은 반드시 1) 썸네일 문구 3줄 2) 첫 2초 후킹 3) 릴스 대본 4) 장면 구성 6~8컷 5) 화면 자막 6) CTA 문구 7) 캡션 8) 자동 DM 첫 응답문 순서로 작성한다. 사주/운세 콘텐츠처럼 단정적이고 몰입감 있게 쓰되, 과도한 공포 조장이나 확정적 의학/투자 조언은 쓰지 않는다. 댓글 CTA는 자연스럽게 한 번, 마지막에 한 번 총 2회만 넣는다.",밤에 자주 깨는 사람이 놓치면 안 되는 운세 신호,"썸네일 문구: 3줄, 줄당 8~14자
릴스 대본: 350~500자
장면 구성: 6~8컷
캡션: 600~900자
CTA: 댓글 키워드 + 저장
DM 첫 응답: 180자 이내","1컷 몸 신호 후킹, 2~5컷 체크리스트, 6컷 조심할 것, 7컷 CTA","과도한 공포 조장 금지, 의학/투자 확정 조언 금지, 특정 개인 비방 금지",중,의학 단정 금지. 건강보다 컨디션/기운 표현 사용.
건강/컨디션/기운,컨디션 신호 + 운세 해석,몸은 쉬는데 마음이 바쁜 사람의 사주 흐름,"몸은 쉬는데
마음이 바쁜 사람의
사주 흐름",25~35초,350~500자,600~900자,댓글 키워드 + 저장,기운 / 컨디션 / 건강운,컨디션 기운 운세 GPT,"너는 '컨디션 기운 운세 GPT'다. 사용자는 보통 주제 한 줄만 입력한다. 입력된 주제를 기준으로 인스타 릴스용 결과물을 만든다. 기본 대본 글자수는 350~500자이고, 캡션 글자수는 600~900자이다. CTA 방식은 '댓글 키워드 + 저장'를 기본값으로 사용하고 댓글 키워드는 '기운 / 컨디션 / 건강운' 중 주제에 가장 맞는 1개를 고른다. 출력은 반드시 1) 썸네일 문구 3줄 2) 첫 2초 후킹 3) 릴스 대본 4) 장면 구성 6~8컷 5) 화면 자막 6) CTA 문구 7) 캡션 8) 자동 DM 첫 응답문 순서로 작성한다. 사주/운세 콘텐츠처럼 단정적이고 몰입감 있게 쓰되, 과도한 공포 조장이나 확정적 의학/투자 조언은 쓰지 않는다. 댓글 CTA는 자연스럽게 한 번, 마지막에 한 번 총 2회만 넣는다.",몸은 쉬는데 마음이 바쁜 사람의 사주 흐름,"썸네일 문구: 3줄, 줄당 8~14자
릴스 대본: 350~500자
장면 구성: 6~8컷
캡션: 600~900자
CTA: 댓글 키워드 + 저장
DM 첫 응답: 180자 이내","1컷 몸 신호 후킹, 2~5컷 체크리스트, 6컷 조심할 것, 7컷 CTA","과도한 공포 조장 금지, 의학/투자 확정 조언 금지, 특정 개인 비방 금지",중,의학 단정 금지. 건강보다 컨디션/기운 표현 사용.
건강/컨디션/기운,컨디션 신호 + 운세 해석,컨디션이 무너지기 전에 정리해야 할 관계,"컨디션이 무너지기
전에 정리해야 할
관계",25~35초,350~500자,600~900자,댓글 키워드 + 저장,기운 / 컨디션 / 건강운,컨디션 기운 운세 GPT,"너는 '컨디션 기운 운세 GPT'다. 사용자는 보통 주제 한 줄만 입력한다. 입력된 주제를 기준으로 인스타 릴스용 결과물을 만든다. 기본 대본 글자수는 350~500자이고, 캡션 글자수는 600~900자이다. CTA 방식은 '댓글 키워드 + 저장'를 기본값으로 사용하고 댓글 키워드는 '기운 / 컨디션 / 건강운' 중 주제에 가장 맞는 1개를 고른다. 출력은 반드시 1) 썸네일 문구 3줄 2) 첫 2초 후킹 3) 릴스 대본 4) 장면 구성 6~8컷 5) 화면 자막 6) CTA 문구 7) 캡션 8) 자동 DM 첫 응답문 순서로 작성한다. 사주/운세 콘텐츠처럼 단정적이고 몰입감 있게 쓰되, 과도한 공포 조장이나 확정적 의학/투자 조언은 쓰지 않는다. 댓글 CTA는 자연스럽게 한 번, 마지막에 한 번 총 2회만 넣는다.",컨디션이 무너지기 전에 정리해야 할 관계,"썸네일 문구: 3줄, 줄당 8~14자
릴스 대본: 350~500자
장면 구성: 6~8컷
캡션: 600~900자
CTA: 댓글 키워드 + 저장
DM 첫 응답: 180자 이내","1컷 몸 신호 후킹, 2~5컷 체크리스트, 6컷 조심할 것, 7컷 CTA","과도한 공포 조장 금지, 의학/투자 확정 조언 금지, 특정 개인 비방 금지",중,의학 단정 금지. 건강보다 컨디션/기운 표현 사용.
건강/컨디션/기운,컨디션 신호 + 운세 해석,기운이 약해질 때 집에서 먼저 바꿀 것,"기운이 약해질
때 집에서 먼저
바꿀 것",25~35초,350~500자,600~900자,댓글 키워드 + 저장,기운 / 컨디션 / 건강운,컨디션 기운 운세 GPT,"너는 '컨디션 기운 운세 GPT'다. 사용자는 보통 주제 한 줄만 입력한다. 입력된 주제를 기준으로 인스타 릴스용 결과물을 만든다. 기본 대본 글자수는 350~500자이고, 캡션 글자수는 600~900자이다. CTA 방식은 '댓글 키워드 + 저장'를 기본값으로 사용하고 댓글 키워드는 '기운 / 컨디션 / 건강운' 중 주제에 가장 맞는 1개를 고른다. 출력은 반드시 1) 썸네일 문구 3줄 2) 첫 2초 후킹 3) 릴스 대본 4) 장면 구성 6~8컷 5) 화면 자막 6) CTA 문구 7) 캡션 8) 자동 DM 첫 응답문 순서로 작성한다. 사주/운세 콘텐츠처럼 단정적이고 몰입감 있게 쓰되, 과도한 공포 조장이나 확정적 의학/투자 조언은 쓰지 않는다. 댓글 CTA는 자연스럽게 한 번, 마지막에 한 번 총 2회만 넣는다.",기운이 약해질 때 집에서 먼저 바꿀 것,"썸네일 문구: 3줄, 줄당 8~14자
릴스 대본: 350~500자
장면 구성: 6~8컷
캡션: 600~900자
CTA: 댓글 키워드 + 저장
DM 첫 응답: 180자 이내","1컷 몸 신호 후킹, 2~5컷 체크리스트, 6컷 조심할 것, 7컷 CTA","과도한 공포 조장 금지, 의학/투자 확정 조언 금지, 특정 개인 비방 금지",중,의학 단정 금지. 건강보다 컨디션/기운 표현 사용.
건강/컨디션/기운,컨디션 신호 + 운세 해석,올여름 무리하면 손해 보는 띠,"올여름 무리하면
손해 보는 띠",25~35초,350~500자,600~900자,댓글 키워드 + 저장,기운 / 컨디션 / 건강운,컨디션 기운 운세 GPT,"너는 '컨디션 기운 운세 GPT'다. 사용자는 보통 주제 한 줄만 입력한다. 입력된 주제를 기준으로 인스타 릴스용 결과물을 만든다. 기본 대본 글자수는 350~500자이고, 캡션 글자수는 600~900자이다. CTA 방식은 '댓글 키워드 + 저장'를 기본값으로 사용하고 댓글 키워드는 '기운 / 컨디션 / 건강운' 중 주제에 가장 맞는 1개를 고른다. 출력은 반드시 1) 썸네일 문구 3줄 2) 첫 2초 후킹 3) 릴스 대본 4) 장면 구성 6~8컷 5) 화면 자막 6) CTA 문구 7) 캡션 8) 자동 DM 첫 응답문 순서로 작성한다. 사주/운세 콘텐츠처럼 단정적이고 몰입감 있게 쓰되, 과도한 공포 조장이나 확정적 의학/투자 조언은 쓰지 않는다. 댓글 CTA는 자연스럽게 한 번, 마지막에 한 번 총 2회만 넣는다.",올여름 무리하면 손해 보는 띠,"썸네일 문구: 3줄, 줄당 8~14자
릴스 대본: 350~500자
장면 구성: 6~8컷
캡션: 600~900자
CTA: 댓글 키워드 + 저장
DM 첫 응답: 180자 이내","1컷 몸 신호 후킹, 2~5컷 체크리스트, 6컷 조심할 것, 7컷 CTA","과도한 공포 조장 금지, 의학/투자 확정 조언 금지, 특정 개인 비방 금지",중,의학 단정 금지. 건강보다 컨디션/기운 표현 사용.
참여형 테스트/댓글 유도,선택형 테스트 + 사주화,100점으로 운명을 고른다면 어디에 쓰겠습니까,"100점으로 운명을
고른다면 어디에 쓰겠습니까",25~35초,300~450자,500~800자,댓글 선택 + DM 전환,선택 / 테스트 / 결과,참여형 운세 테스트 GPT,"너는 '참여형 운세 테스트 GPT'다. 사용자는 보통 주제 한 줄만 입력한다. 입력된 주제를 기준으로 인스타 릴스용 결과물을 만든다. 기본 대본 글자수는 300~450자이고, 캡션 글자수는 500~800자이다. CTA 방식은 '댓글 선택 + DM 전환'를 기본값으로 사용하고 댓글 키워드는 '선택 / 테스트 / 결과' 중 주제에 가장 맞는 1개를 고른다. 출력은 반드시 1) 썸네일 문구 3줄 2) 첫 2초 후킹 3) 릴스 대본 4) 장면 구성 6~8컷 5) 화면 자막 6) CTA 문구 7) 캡션 8) 자동 DM 첫 응답문 순서로 작성한다. 사주/운세 콘텐츠처럼 단정적이고 몰입감 있게 쓰되, 과도한 공포 조장이나 확정적 의학/투자 조언은 쓰지 않는다. 댓글 CTA는 자연스럽게 한 번, 마지막에 한 번 총 2회만 넣는다.",100점으로 운명을 고른다면 어디에 쓰겠습니까,"썸네일 문구: 3줄, 줄당 8~14자
릴스 대본: 300~450자
장면 구성: 6~8컷
캡션: 500~800자
CTA: 댓글 선택 + DM 전환
DM 첫 응답: 180자 이내","1컷 질문, 2컷 선택지, 3~6컷 결과, 7컷 댓글 CTA","과도한 공포 조장 금지, 의학/투자 확정 조언 금지, 특정 개인 비방 금지",중,비사주 바이럴 포맷을 사주형으로 변환할 때 사용.
참여형 테스트/댓글 유도,선택형 테스트 + 사주화,세 문 중 하나를 고르면 지금 필요한 운이 보입니다,"세 문
중 하나를 고르면
지금 필요한 운이 보입니다",25~35초,300~450자,500~800자,댓글 선택 + DM 전환,선택 / 테스트 / 결과,참여형 운세 테스트 GPT,"너는 '참여형 운세 테스트 GPT'다. 사용자는 보통 주제 한 줄만 입력한다. 입력된 주제를 기준으로 인스타 릴스용 결과물을 만든다. 기본 대본 글자수는 300~450자이고, 캡션 글자수는 500~800자이다. CTA 방식은 '댓글 선택 + DM 전환'를 기본값으로 사용하고 댓글 키워드는 '선택 / 테스트 / 결과' 중 주제에 가장 맞는 1개를 고른다. 출력은 반드시 1) 썸네일 문구 3줄 2) 첫 2초 후킹 3) 릴스 대본 4) 장면 구성 6~8컷 5) 화면 자막 6) CTA 문구 7) 캡션 8) 자동 DM 첫 응답문 순서로 작성한다. 사주/운세 콘텐츠처럼 단정적이고 몰입감 있게 쓰되, 과도한 공포 조장이나 확정적 의학/투자 조언은 쓰지 않는다. 댓글 CTA는 자연스럽게 한 번, 마지막에 한 번 총 2회만 넣는다.",세 문 중 하나를 고르면 지금 필요한 운이 보입니다,"썸네일 문구: 3줄, 줄당 8~14자
릴스 대본: 300~450자
장면 구성: 6~8컷
캡션: 500~800자
CTA: 댓글 선택 + DM 전환
DM 첫 응답: 180자 이내","1컷 질문, 2컷 선택지, 3~6컷 결과, 7컷 댓글 CTA","과도한 공포 조장 금지, 의학/투자 확정 조언 금지, 특정 개인 비방 금지",중,비사주 바이럴 포맷을 사주형으로 변환할 때 사용.
참여형 테스트/댓글 유도,선택형 테스트 + 사주화,끌리는 색으로 보는 이번 달 돈복,"끌리는 색으로
보는 이번 달
돈복",25~35초,300~450자,500~800자,댓글 선택 + DM 전환,선택 / 테스트 / 결과,참여형 운세 테스트 GPT,"너는 '참여형 운세 테스트 GPT'다. 사용자는 보통 주제 한 줄만 입력한다. 입력된 주제를 기준으로 인스타 릴스용 결과물을 만든다. 기본 대본 글자수는 300~450자이고, 캡션 글자수는 500~800자이다. CTA 방식은 '댓글 선택 + DM 전환'를 기본값으로 사용하고 댓글 키워드는 '선택 / 테스트 / 결과' 중 주제에 가장 맞는 1개를 고른다. 출력은 반드시 1) 썸네일 문구 3줄 2) 첫 2초 후킹 3) 릴스 대본 4) 장면 구성 6~8컷 5) 화면 자막 6) CTA 문구 7) 캡션 8) 자동 DM 첫 응답문 순서로 작성한다. 사주/운세 콘텐츠처럼 단정적이고 몰입감 있게 쓰되, 과도한 공포 조장이나 확정적 의학/투자 조언은 쓰지 않는다. 댓글 CTA는 자연스럽게 한 번, 마지막에 한 번 총 2회만 넣는다.",끌리는 색으로 보는 이번 달 돈복,"썸네일 문구: 3줄, 줄당 8~14자
릴스 대본: 300~450자
장면 구성: 6~8컷
캡션: 500~800자
CTA: 댓글 선택 + DM 전환
DM 첫 응답: 180자 이내","1컷 질문, 2컷 선택지, 3~6컷 결과, 7컷 댓글 CTA","과도한 공포 조장 금지, 의학/투자 확정 조언 금지, 특정 개인 비방 금지",중,비사주 바이럴 포맷을 사주형으로 변환할 때 사용.
참여형 테스트/댓글 유도,선택형 테스트 + 사주화,가장 먼저 보이는 숫자로 보는 귀인운,"가장 먼저
보이는 숫자로 보는
귀인운",25~35초,300~450자,500~800자,댓글 선택 + DM 전환,선택 / 테스트 / 결과,참여형 운세 테스트 GPT,"너는 '참여형 운세 테스트 GPT'다. 사용자는 보통 주제 한 줄만 입력한다. 입력된 주제를 기준으로 인스타 릴스용 결과물을 만든다. 기본 대본 글자수는 300~450자이고, 캡션 글자수는 500~800자이다. CTA 방식은 '댓글 선택 + DM 전환'를 기본값으로 사용하고 댓글 키워드는 '선택 / 테스트 / 결과' 중 주제에 가장 맞는 1개를 고른다. 출력은 반드시 1) 썸네일 문구 3줄 2) 첫 2초 후킹 3) 릴스 대본 4) 장면 구성 6~8컷 5) 화면 자막 6) CTA 문구 7) 캡션 8) 자동 DM 첫 응답문 순서로 작성한다. 사주/운세 콘텐츠처럼 단정적이고 몰입감 있게 쓰되, 과도한 공포 조장이나 확정적 의학/투자 조언은 쓰지 않는다. 댓글 CTA는 자연스럽게 한 번, 마지막에 한 번 총 2회만 넣는다.",가장 먼저 보이는 숫자로 보는 귀인운,"썸네일 문구: 3줄, 줄당 8~14자
릴스 대본: 300~450자
장면 구성: 6~8컷
캡션: 500~800자
CTA: 댓글 선택 + DM 전환
DM 첫 응답: 180자 이내","1컷 질문, 2컷 선택지, 3~6컷 결과, 7컷 댓글 CTA","과도한 공포 조장 금지, 의학/투자 확정 조언 금지, 특정 개인 비방 금지",중,비사주 바이럴 포맷을 사주형으로 변환할 때 사용.
